StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form_First Click,Consent Form_Last Click,Consent Form_Page Submit,Consent Form_Click Count,Consent Form,Prolific ID_First Click,Prolific ID_Last Click,Prolific ID_Page Submit,Prolific ID_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Visualization_First Click,Visualization_Last Click,Visualization_Page Submit,Visualization_Click Count,Self Assessment_First Click,Self Assessment_Last Click,Self Assessment_Page Submit,Self Assessment_Click Count,Visual Literacy,Understanding,Complexity,Complexity - Unclear,Animation_First Click,Animation_Last Click,Animation_Page Submit,Animation_Click Count,Animation 1,Animation 2,Knowledge_First Click,Knowledge_Last Click,Knowledge_Page Submit,Knowledge_Click Count,Knowledge,Comprehension_First Click,Comprehension_Last Click,Comprehension_Page Submit,Comprehension_Click Count,Comp - Summary,Comp - Takeaway,Application_First Click,Application_Last Click,Application_Page Submit,Application_Click Count,Application,Analysis_First Click,Analysis_Last Click,Analysis_Page Submit,Analysis_Click Count,Analysis,Synthesis_First Click,Synthesis_Last Click,Synthesis_Page Submit,Synthesis_Click Count,Synthesis AR,Evaluation_First Click,Evaluation_Last Click,Evaluation_Page Submit,Evaluation_Click Count,Evaluation,Knowledge 2_First Click,Knowledge 2_Last Click,Knowledge 2_Page Submit,Knowledge 2_Click Count,Knowledge 2,Trust_First Click,Trust_Last Click,Trust_Page Submit,Trust_Click Count,Trust,Trust - Explanation,Survey-Timer_First Click,Survey-Timer_Last Click,Survey-Timer_Page Submit,Survey-Timer_Click Count,S2,S3,S3_3_TEXT,S4,S4_6_TEXT,S5,S6,S7,S7_6_TEXT,S8,S9,PROLIFIC_PID,Visualization,CONDITION
2021-08-20 20:29:09,2021-08-20 21:09:32,IP Address,73.156.134.71,100,2422,True,2021-08-20 21:09:32,R_1dtXiY7BOeYlBRX,,,,,26.18829345703125,-81.70709991455078125,anonymous,EN,33.655,72.701,74.311,3,I understand the above information and consent to taking part in this study,0,0,2.508,0,1.303,70.614,71.751,4,,,,,6.093,23.237,28.092,5,Familiar,very easy,4,,2.631,5.63,7.221,2,very helpful,"no, the animation made the data easier to understand.",4.118,94.015,96.219,6,16,4.532,727.685,728.334,38,"On the Y-axis of this data visualization is the increase or decrease of people per 100,000 who were hospitalized with COVID-19 over the past 2 weeks, in a number of different U.S. states. The X-axis of the visualization displays what percentage of these recent hospitalizations were of fully vaccinated people. The direction and color of the arrow next to each U.S. state name represents whether there was an increase (up, red) or decrease (down, purple) over the past 2 weeks.",The data presented in this visualization displays that there is a significant relationship between lower COVID-19 hospitalization numbers among people who are fully vaccinated against the virus.,7.612,143.715,149.418,8,3,2.644,118.854,120.018,8,"In general, the number of hospitalizations in states with a greater number of unvaccinated people increased. Likewise, the number of hospitalizations in states with a greater number of fully vaccinated people decreased.",2.767,226.321,233.512,10,"It can be assumed that the number of COVID-19 hospitalizations in Arkansas will continue to increase as a result of the low number of vaccinated people. Rhode Island, however - despite the slightly increased number of recent hospitalizations - has a much higher percentage of fully vaccinated people, and it can be assumed that their number of hospitalizations will begin to decrease in the next 2 weeks.  ",3.215,584.918,586.34,5,"Many people who decide to avoid getting vaccinated against COVID-19 do so because of fear, political views, or as a result of being misinformed about the vaccines. The data presented in this visualization does show a strong correlation between higher vaccination rates and lower COVID hospitalization rates. Perhaps a campaign (preferably not funded or run by the U.S. government, to avoid claims of bias...) which dispels false rumors and provides up-to-date, accurate information about the vaccines may help to convince those who are against getting it. Testimonials from COVID survivors who were previously ""anti-vax"" before suffering from hospitalization themselves may also benefit the campaign. ",2.099,123.324,124.1,6,6,4.288,131.052,131.957,7,5 (Trust completely),"While it's not clear what the source(s) of these numbers was, it does not seem too ""radical"" or unbelievable. The trends are consistent with reports I have seen elsewhere.",2.583,44.807,47.85,12,18-29,Transgender,,White,,High school diploma or equivalent,Suburban area,Leaning Democratic,,Somewhat liberal,Very carefully,612057f37059b7b1c27d10b4,scatter arrows,animated
2021-08-20 21:30:23,2021-08-20 21:45:10,IP Address,47.7.18.208,100,886,True,2021-08-20 21:45:10,R_1eY3z8BJTrv2ftR,,,,,45.5998992919921875,-121.187103271484375,anonymous,EN,32.635,32.635,34.061,1,I understand the above information and consent to taking part in this study,0,0,5.593,0,0,0,65.894,0,,,,,12.452,26.598,28.009,4,Familiar,very easy,3,,2.302,12.44,13.78,2,very helpful,"no, the animation made the data easier to understand.",11.151,11.151,14.446,1,11,3.445,117.49,160.176,2,"The red arrows show the increase in hospitalizations over the past two weeks per state and the location of the arrow is dependent on the % of state who are vaccinated. The purple arrows show which states have had a decrease in hospitalizations and as with the red, the location of the arrow is dependent on the % of state who are vaccinated","In general, the states who have higher populations of vaccinated people are showing a decrease in hospitalizations due to Covid-19. ",3.62,30.888,33.316,3,3,3.439,46.366,129.305,2,The rates of Covid-19 hospitalizations are significantly higher in states with a lower percentage of unvaccinated people. In states where the population is over 60% vaccinated show a decrease in Covid-19 hospitalizations,10.59,59.746,60.086,4,I would suspect Arkansas and Rhode Island to increase in Covid-19 hospitalizations,5.209,5.209,194.633,1,"Looking at the 60 to 70% share of fully vaccinated states, we see that there have been a decrease in hospitalizations due to Covid-19. Rhode Island is a smaller states so likely numbers are easily affected. That aside, as you look from 30% to 70% fully vaccinated states, there are significant decreases in hospitalizations showing that more people should get fully vaccinated. Only states with low shares of fully vaccinated people are showing significant increases in hospitalizations. ",26.524,26.524,29.099,1,17,3.481,5.445,60.41,3,4,"Looking at the states with a lower % share of fully vaccinated just does not surprise me. That alone makes me trust it a bit. ",2.594,30.534,33.523,9,30-39,Female,,"Asian,White",,Bachelor's degree,Rural area,Leaning Democratic,,Somewhat liberal,Very carefully,6108ad99f8fd96470d46b3f0,scatter arrows,animated
2021-08-20 22:29:53,2021-08-20 22:36:06,IP Address,68.112.107.174,100,373,True,2021-08-20 22:36:07,R_20UaGTcqIXbFFwl,,,,,45.184600830078125,-93.8632965087890625,anonymous,EN,4.59,4.59,6.656,1,I understand the above information and consent to taking part in this study,0,0,3.873,0,,,,,0,0,15.069,0,4.123,12.904,14.721,3,Not at all,very hard,5 ( Very complex),"There was too many arrows going in different directions. There was also no legend to show what the colors meant. ",,,,,,,28.666,28.666,41.854,1,15000,29.498,65.37,79.04,2,It tells you the changes in covid cases and hospitalizations in specific states in the US.,Some states are increasing and some are decreasing.,14.899,14.899,17.583,1,3000,10.567,10.567,16.652,1,It has increased,20.191,20.191,28.862,1,They will continue to increase,7.504,7.951,19.949,2,You could get your vaccine and wear a mask,12.246,12.246,15.775,1,23000,4.85,5.958,28.862,2,2,The increments are too big so you cant get an accurate number,3.931,20.592,24.99,7,18-29,Female,,White,,High school diploma or equivalent,Urban area,Strong Republican,,Very conservative,Very carefully,6100b94f1750b9db274684c7,scatter arrows,static
2021-08-20 22:22:25,2021-08-20 22:38:34,IP Address,149.159.196.103,100,969,True,2021-08-20 22:38:35,R_3FLMQKSBmXaTNwa,,,,,39.1707000732421875,-86.5189971923828125,anonymous,EN,41.905,41.905,43.165,1,I understand the above information and consent to taking part in this study,0,0,4.845,0,,,,,0,0,50.777,0,6.639,21.508,24.042,4,Not at all,hard,3,"Personally I feel that I could use context clues to understand, but overall the graph was hard to understand.",,,,,,,30.656,30.656,33.29,1,11,5.079,80.827,122.217,2,This graph shows the change in number of hospitalizations per 100000 people in each state in the past two weeks.,The amount of hospitalizations seems to be going up more than down.,30.068,49.679,63.835,2,400000,16.21,55.894,91.146,2,"While many states do go down, more go up, and specifically Arkansas, Missouri, Nevada, and Florida have greater spikes.",23.092,23.092,150.801,1,"Rhode Island might increase to about 1000000, and Arkansas could spread to up to 25000000.",8.74,8.74,96.043,1,"The states that are having these huge spikes in hospitalizations are the ones with the least vaccinated people, and the ones where the hospitalizations are down are where more people are vaccinated.",22.725,22.725,26.501,1,600000,9.183,10.761,129.391,2,3,"I trust that this visualization is mostly correct, just because of what I personally know and believe about the vaccine. However, I was just not given many sources to show that these numbers were correct.",3.1,32.332,34.514,7,18-29,Female,,White,,High school diploma or equivalent,Urban area,Strong Democratic,,Very liberal,Carefully,61146be697df3c19ab89118f,scatter arrows,static
2021-08-20 22:33:23,2021-08-20 22:48:38,IP Address,108.245.154.104,100,915,True,2021-08-20 22:48:38,R_RK5eHEhQol6HIOZ,,,,,37.8065032958984375,-85.459197998046875,anonymous,EN,5.983,5.983,11.34,1,I understand the above information and consent to taking part in this study,0,0,28.209,0,,,,,0,0,38.153,0,8.189,18.102,18.981,3,Somewhat familiar,somewhat easy,2,,,,,,,,5.887,40.44,44.481,2,17,61.602,202.12,266.465,6,"It tells you the number of hospitalized per 100,000 people in different states in relation to the percentage of fully vaccinated individuals in those states. ","According to this, it seems as though the smaller states with more fully vaccinated individuals have fewer hospitalized people. ",2.679,29.808,32.314,3,5,6.011,82.132,104.019,6,"There have been more rises in hospitalization than falls. ",1.862,14.041,45.516,2,"They might continue to rise. ",3.726,135.886,139.313,9,"The graph shows that in states with higher shares of fully vaccinated individuals, there are fewer hospitalizations. So, going by the data in this graph, getting the covid vaccine would reduce the number of hospitalizations. ",2.747,13.212,14.875,3,11,11.825,71.265,72.791,6,(Do not trust at all ) 1," I would need to see all of the actual data that this graph is based on in order to trust it. ",2.528,70.335,73.175,9,18-29,Female,,White,,Bachelor's degree,Suburban area,Independent,,Moderate,Carefully,6103784160176523a4624d07,scatter arrows,static
2021-08-20 22:32:42,2021-08-20 22:50:41,IP Address,65.31.16.55,100,1079,True,2021-08-20 22:50:42,R_2qt6hSjVlhtot1v,,,,,39.3433990478515625,-84.40090179443359375,anonymous,EN,48.778,48.778,51.416,1,I understand the above information and consent to taking part in this study,0,0,20.058,0,,,,,0,0,34.147,0,8.568,18.035,20.914,3,Somewhat familiar,easy,2,,,,,,,,29.37,29.37,39.948,1,10,11.837,246.349,270.27,5,"It shows the change in hospitalizations of COVID-19 patients over a two week period in each state. It shows that the hospitalizations tend to trend upward in states with a lower rate of vaccination and trend downward in states with higher rates of vaccination. ",The main takeaway is that most states with a higher percentage of vaccinated citizens are seeing a decrease in overall hospitalizations for COVID-19.,24.18,56.552,62.653,2,2,17.111,17.111,81.662,1,"States with fewer vaccinated citizens are seeing a spike in hospitalizations, while states with more vaccinated citizens are seeing a drop.",27.297,27.297,238.202,1,The number of people hospitalized in Arkansas can be expected to increase to well over 20. The number of people hospitalized in Rhode Island might be expected to remain the same or begin to fall if they hold with the pattern of higher vaccination rates causing a drop in hospitalizations.,22.898,22.898,80.628,1,"Get vaccinated. The information in this graph shows a clear correlation between vaccine and hospitalization rates. ",19.738,19.738,23.883,1,6,8.769,15.229,99.129,2,4,Data on vaccination rates and hospitalizations is readily available and there is no clear reason for the data to be skewed.,2.222,24.178,26.892,7,18-29,Female,,White,,Some college or associate's degree,Suburban area,Independent,,Very liberal,Carefully,611f187fb1ad87cdaf84cee2,scatter arrows,static
2021-08-20 22:43:05,2021-08-20 22:51:16,IP Address,98.254.207.226,100,490,True,2021-08-20 22:51:16,R_2ZEuKu2aOza4qU2,,,,,27.1414947509765625,-80.2017974853515625,anonymous,EN,2.216,9.26,10.41,8,I understand the above information and consent to taking part in this study,0.798,2.71,4.116,2,,,,,0.451,28.749,30.008,13,0.894,17.747,18.706,13,Somewhat familiar,somewhat hard,3,"The labels of the points and the relation of the x and y axis to each other re: cases vs vaccination percentages. ",,,,,,,0.3,18.244,19.531,11,5000,1.593,96.199,97.199,20,"That the more individuals that are vaccinated in a given state directly impacts the amount of COVID cases and brings them down with some significance. ","That COVID vaccines help to prevent a significant jump in COVID cases - or at least those hospitalized for the disease. ",0.931,19.757,20.809,8,3000,0.647,17.841,18.749,9,"They have largely increased across all states. ",0.446,53.575,54.562,14,"They would continue rising precipitously in Arkansas and perhaps slightly less dramatically in Rhose Island. ",0.527,53.093,54.032,7,"Increasing vaccinations would reduce the number of hospitalizations as evidenced by the decline in hospitalizations in states with a higher vaccination rate. ",0.547,15.878,16.928,7,12000,0.707,51.327,52.521,11,3,"Numbers during the pandemic have often been skewed and with the politicalization of the pandemic it's difficult to put full faith in any statistics. ",0.715,27.649,28.858,32,18-29,Male,,White,,Some college or associate's degree,Suburban area,Independent,,Not sure,Very carefully,61082f5e803b8a2d2a0a4df9,scatter arrows,static
2021-08-20 22:39:33,2021-08-20 22:53:05,IP Address,24.17.97.33,100,812,True,2021-08-20 22:53:06,R_1eJD1vEpcqw8lnE,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,5.16,5.16,6.939,1,I understand the above information and consent to taking part in this study,0,0,2.231,0,,,,,0,0,23.648,0,5.218,10.663,16.008,3,Somewhat familiar,somewhat easy,3,,,,,,,,3.36,5.814,21.735,3,11,3.198,90.264,145.658,3,"It tells me the net increase or decrease in Covid cases per 100,000 in tandem with the percentage of the population who are fully vaccinated. It shows the relationship between these two things.","That the states with the lowest vaccination rates saw the greatest increases in Covid cases. Those with higher vaccination rates showed lower increases or decreases in the cases per 100,000.",4.277,54.636,57.246,3,3,2.376,2.376,67.035,1,"Overall there were more states with increases than decreases, and several states showed large increases (and these states all have less than 50% vaccination rates).",3.495,64.069,71.695,2,"I would expect Arkansas to increase even more over the next two weeks than the last two, and Rhode Island to increase by a greater number than it did over the last two weeks as well. ",4.616,146.474,195.186,14,"I think we are supposed to gather that higher vaccination rates will lead to lesser upward trends in Covid hospitalizations. This may be true but is very simplistic.

This graph shows correlation and not causation, however! I would like to see the rates of poverty, obesity, comorbidities, and age as well before drawing too many conclusions.",2.65,2.65,14.49,1,17,7.636,145.102,150.546,6,4,"I trust it- it came from Harvard! But correlation is not causation. There are other factors that have been largely left out of the dialogue because they are not politically correct, and these have to do with the overall health and obesity of the American people. 

And on the other hand, poor people are less likely to go to the hospital so that is an argument for the graph actually underrepresenting the severity in the worst places. ",2.394,17.862,20.116,7,40-49,Female,,White,,Bachelor's degree,Suburban area,Independent,,Moderate,Very carefully,5a50737f76d1c60001aa98d5,scatter arrows,static
2021-08-20 22:37:42,2021-08-20 22:53:45,IP Address,73.232.123.201,100,963,True,2021-08-20 22:53:45,R_2EFa7NrJpoPRd2C,,,,,30.1707000732421875,-95.50189971923828125,anonymous,EN,130.406,130.406,131.957,1,I understand the above information and consent to taking part in this study,0,0,3.897,0,,,,,0,0,67.794,0,10.61,81.119,83.726,8,Not at all,very hard,2,"What states were listed on there wasn't close to the amount of arrows that were shown on the graph. Some arrows didn't have any labels and all around the graph itself made no sense. I think it would have been better to use a line graph. ",,,,,,,3.542,30.598,62.786,2,16,10.206,66.715,86.551,6,The more people vaccinated the less likely people will be hospitalized.,The main takeaway is to get vaccinated not just for yourself but those around you.,2.785,77.049,79.457,7,4,2.48,2.48,40.878,1,Those with a higher vaccination percentage tend to have a lower hospitalization number.,23.746,23.746,63.664,1,"Arkansas will increase while Rhode Island will decrease given Rhode island is gaining more vaccination percentage. 
",34.524,39.196,130.92,2,Insuring more vaccines within a state will decrease the amount hospitalized. The average of hospitalized is way higher the less vaccinated the state is given the likes of Vermont to Arkansas.,3.354,4.442,22.855,2,23,6.666,7.6,62.333,2,2,"The visualization I think is done very poorly which leads me to believe less in the evidence they found. ",1.501,37.362,38.84,8,18-29,Male,,"Black or African American,White",,High school diploma or equivalent,Suburban area,Leaning Democratic,,Not sure,Carefully,61203d5cec6a27678a754850,scatter arrows,static
2021-08-20 22:43:57,2021-08-20 22:56:59,IP Address,108.196.98.170,100,782,True,2021-08-20 22:57:00,R_3mmyyvak8mmm4S2,,,,,38.3455963134765625,-122.69189453125,anonymous,EN,7.218,42.336,43.078,10,I understand the above information and consent to taking part in this study,0,0,3.845,0,,,,,2.596,45.372,46.199,15,1.018,27.57,28.5,18,Not at all,somewhat hard,3,I Dont understand why there were so many different colors and was difficult to understand what line belonged to what state?,,,,,,,2.047,55.577,57.801,22,11,0.626,88.651,133.426,8,"It tells you if there was a decreased or increased number of hospitalized people from COVID over the past two weeks and in what state. It also tells you what share of those people were fully vaccinated. ","The more people fully vaccinated in a state, the higher the chances are that there will be a decreased number of hospitalizations due to Covid. ",0.342,47.494,51.169,28,4,0.293,45.522,46.303,10,"The hospitalizations increased the most in states that were not fully vaccinated over the last two weeks. ",0.585,68.03,68.781,19,"In Arkansas, the numbers might continue to increase but in Rhodesia Island, they might start to decrease. ",1.268,131.115,131.516,9,"The amount of people fully vaccinated in a state will greatly determine the number of hospitalizations due to Covid. As you can see from Maine, Massachusetts and Vermont, the percent of fully vaccinated people in the state was over 60% and they have experienced a decrease of hospitalizations over the last two weeks. ",0.219,9.978,12.002,9,16,0.275,71.315,72.295,12,3,"All the arrows are confusing so I do not fully understand the chart, therefore how can I trust the information. ",1.752,26.2,27.141,18,18-29,Female,,White,,Some college or associate's degree,Urban area,Independent,,Moderate,Very carefully,6110bf9b59ab311e2d98e22d,scatter arrows,static
2021-08-20 22:43:19,2021-08-20 22:57:15,IP Address,76.183.161.162,100,836,True,2021-08-20 22:57:15,R_BSnPqpKukFriLE5,,,,,32.6587066650390625,-97.1616973876953125,anonymous,EN,40.756,40.756,42.095,1,I understand the above information and consent to taking part in this study,0,0,4.148,0,,,,,0,0,40.687,0,3.139,13.115,16.001,3,Somewhat familiar,somewhat hard,3,"The part that I struggled with was the percentage, or at least what that percentage meant. Because even though it mentions % vaccinated, it doesn't give a clear example of if it was before or after vaccinations, or if it was tested among what could have been a ""controlled study."" Like if they tested a specific amount of people per state (although I have a feeling that it was based off the overall state's population).
What would have also helped would be if the arrows were spaced further apart so it didn't feel so crammed.",,,,,,,17.9,17.9,23.006,1,15,12.036,57.834,71.612,5,The states with the higher percentages of a fully vaccinated population has fewer cases of covid in hospitals.,Vaccines work and help keep the virus from spreading.,17.114,45.334,47.473,4,250000,7.029,40.441,40.805,2,The states with the fewer vaccinations have a higher hospitalization than those that are fully vaccinated.,10.672,103.185,105.289,7,"If people don't vaccinate in Arkansas, then their numbers will continue to spike (unless the population drops, but then there wouldn't be people to infect).
Since Rhode Island is on the right side of the chart, I believe we will see a decline in cases, or it will even out.",7.669,73.8,76.09,2,"Try to force people to be vaccinated (especially the states on the left side of the chart) because the higher the percentage of vaccinated populations means a lower chance of the virus spreading. It doesn't make it zero, but it should reduce it.",7.491,7.491,18.812,1,110000,4.965,57.537,61.75,9,4,"I believe that vaccinations work (because there is science behind vaccinations).
I don't trust it completely though because they could be using incorrect data between the states.",1.484,32.45,33.24,7,18-29,Transgender,,White,,High school diploma or equivalent,Suburban area,Strong Democratic,,Very liberal,Carefully,61085dc1f2844ba71d2801ba,scatter arrows,static
2021-08-20 22:44:08,2021-08-20 22:57:31,IP Address,73.49.157.249,100,803,True,2021-08-20 22:57:32,R_2ggLhW1VptighyN,,,,,26.9207000732421875,-80.20929718017578125,anonymous,EN,36.604,36.604,37.813,1,I understand the above information and consent to taking part in this study,0,0,2.455,0,,,,,0,0,33.972,0,4.074,13.794,14.841,5,Somewhat familiar,somewhat easy,4,,,,,,,,26.811,56.555,58.746,2,16,6.7,86.274,115.525,2,"It shows the percent of people vaccinated per state (x axis) in comparison to the amount of people hospitalized per 100,000 people. In addition, the direction and color of the arrows represents whether the number has increased or decreased from previous hospitalization numbers.",That the states with the highest vaccination rates have a correlation to lower hospitalization rates.,17.566,32.01,36.794,2,3,2.237,65.304,68.047,8,Most states with low vaccination rates (50% or less) have significantly increased COVID 19 hospitalization.,21.934,21.934,87.246,1,"If the trends shown in the graph remain true, the hospitalization rates in Arkansas will almost definitely increase, while the hospitalization rates in Rhode Island may rise at a slower rate.",5.721,80.081,194.111,4,"According to the graph data, there is a correlation between the vaccination rate of each state and its hospitalization rate. The relationship is indirect, so when there is a rise in the percent of vaccinated individuals, there is a drop in their hospitalization rates. The conclusion to be drawn from this is that to decrease COVID hospitalizations, efforts should be made to increase the vaccination percent in each state to at least above 50%.",1.938,10.21,14.293,4,12,5.51,6.562,87.882,2,5 (Trust completely),"As someone who has kept up with the news and research surrounding COVID-19, the graph represents what I know to be true; higher vaccination rates help decrease the hospitalizations from COVID, and that there is a much bigger risk of COVID infection in states with low vaccination rates.",1.866,30.333,31.813,7,18-29,Female,,White,,High school diploma or equivalent,Rural area,Independent,,Somewhat liberal,Very carefully,611130bca2166d1f370a484b,scatter arrows,static
2021-08-20 22:48:33,2021-08-20 22:57:55,IP Address,50.24.147.11,100,562,True,2021-08-20 22:57:56,R_1IYPdbFYlkZEEwQ,,,,,30.66229248046875,-96.33489990234375,anonymous,EN,5.583,5.583,7.092,1,I understand the above information and consent to taking part in this study,2.351,2.351,2.934,1,,,,,0,0,24.01,0,12.255,20.446,21.765,5,Somewhat familiar,somewhat easy,2,,,,,,,,25.928,25.928,29.501,1,10,10.172,167.826,202.982,9,"This tells me that all the states that are in red have had an increase in COVID hospitalizations in the last two weeks while the states in purple have had a decrease in COVID hospitalizations in the last two weeks. On the bottom axis the graph shows the percentage of those fully vaccinated in those states while the y axis shows the populations in these states that are hospitalized per 100,000 people. ",The main takeaway is that the more people in the states who are less vaccinated have a higher percentage of COVID hospitalizations while the states of people who are more fully vaccinated have lower percentages of people who are hospitalized due to COVID.,10.02,25.617,31.35,4,6,11.991,11.991,28.338,1,"There are higher increase in COVID hospitalizations than decreases. ",25.262,25.262,54.711,1,The rate of hospitalizations in Arkansas might increase while the hospitalizations in Rhode Island would decrease.,6.882,6.882,48.034,1,"getting vaccinated would help reduce the number of COVID hospitalizations. Based on the graph, the states with more people fully vaccinated have less people in the hospitals due to COVID",9.056,27.018,29.733,4,6,3.762,12.421,39.575,3,4,I gave it a 4 because it came from a well studied source and was easy to read,1.902,20.258,22.227,8,18-29,Female,,White,,Some college or associate's degree,Urban area,Leaning Democratic,,Very liberal,Carefully,611dddc3d768df1f8097dc94,scatter arrows,static
2021-08-20 22:37:11,2021-08-20 22:58:20,IP Address,98.212.155.104,100,1268,True,2021-08-20 22:58:20,R_3hrOBtyM4o8qfYT,,,,,40.1342926025390625,-88.2870025634765625,anonymous,EN,72.532,270.949,272.189,2,I understand the above information and consent to taking part in this study,0,0,13.425,0,,,,,0,0,56.037,0,13.554,25.835,29.263,3,Not at all,somewhat easy,3,,,,,,,,5.928,5.928,21.833,1,10,16.74,299.062,361.338,8,"By state, this graph shows how the number of covid hospitalizations per 100,000 people in the past two weeks.  The arrow head indicates the current data, and the tail of the arrow represents the data from two weeks ago.  The color of the arrow (along with the direction) indicates whether the number of hospitalizations has increased or decreased over the past two weeks.  The y-axis shows what percentage of that state's population has been vaccinated. ","I think the main idea the graph is trying to display is that there is a trend wherein the higher the proportion of a state's population is vaccinated, the lower the incidence of hospitalizations due to covid. ",4.804,34.634,36.921,3,3,14.902,14.902,117.98,1,"There are both increases and decreases depending on the state, however the general trend shows that states with a higher proportion of their population being vaccinated are more likely to have lower incidences of hospitalizations and decreasing numbers over time. ",35.098,35.991,79.884,2,"It looks like both Arkansas and Rhode Island have an increasing number of hospitalizations over time, so it is likely the number will continue to rise.",7.366,8.516,126.359,2,"The trend suggests that when more of a state's population is vaccinated, the more likely it is that their number of hospitalizations will decrease over time and be lower than the states with less vaccinated populations.  Based on this trend one way to help reduce the number of covid hospitalizations across the US would be to try and vaccinate a higher percentage of the population.",15.26,16.127,19.35,2,6,5.296,85.194,91.36,7,3,"I gave a neutral rating for this visualization because I haven't seen where/who the data is coming from.  ",2.368,21.959,23.958,7,18-29,Female,,White,,Some college or associate's degree,Suburban area,Strong Democratic,,Very liberal,Very carefully,6110cf8b556554fae002dbb9,scatter arrows,static
2021-08-20 22:45:40,2021-08-20 22:59:35,IP Address,99.74.15.231,100,834,True,2021-08-20 22:59:35,R_u2FrKH8iHdroGUF,,,,,41.9208984375,-87.7042999267578125,anonymous,EN,37.436,40.868,43.287,2,I understand the above information and consent to taking part in this study,2.38,6.789,7.269,2,,,,,0,0,48.11,0,3.492,13.661,14.549,3,Not at all,easy,3,,,,,,,,42.253,43.213,72.065,2,17,17.801,156.719,192.631,6,"The red arrows going upward indicate an increase in how many people per 100,000 are getting hospitalized from that state. The purple arrows show a decrease in people being hospitalized. There are many more red arrows in the lower section of people being fully vaccinated which could mean there is a higher chance of being hospitalized if not fully vaccinated. ",Getting vaccinated will surely help everyone and decrease how many go to the hospital.,52.416,115.205,129.078,2,3,3.757,35.474,38.256,5,The fewer people vaccinated the more hospitalizations there are.,51.656,51.656,73.015,1,I think they will decrease as the share of fully vaccinated increases.,15.159,103.1,103.547,3,"Getting vaccinated would help reduce the numbers as shown by Washington D.C. decreasing from 9 out of 100,000 as well as Maine, Massachusetts, and Vermont because at almost 70% of vaccinations and not at all as high in cases as even Arkansas at 35%.",13.305,13.305,16.017,1,11,4.26,6.101,39.747,2,4,"The arrows without a name can be seen as slightly confusing since they are not all in one line to show it as from the same state, otherwise I understand the idea of the graph pretty well. ",1.759,38.844,40.006,8,18-29,Female,,White,,High school diploma or equivalent,Urban area,Strong Democratic,,Somewhat liberal,Carefully,6120763df07c803bed645c97,scatter arrows,static
2021-08-20 22:49:30,2021-08-20 23:00:43,IP Address,65.189.26.84,100,673,True,2021-08-20 23:00:44,R_3hmf6kWWg7J4OSU,,,,,39.5106964111328125,-84.74269866943359375,anonymous,EN,6.453,6.453,7.671,1,I understand the above information and consent to taking part in this study,0,0,3.044,0,,,,,0.859,0.859,55.352,1,7.202,18.274,20.885,6,Familiar,easy,2,,,,,,,,40.51,42.8,45.273,2,10,8.504,130.793,141.163,11,"This visualization tells me the relationship between COVID-19 vaccination percentages and COVID-19 hospitalizations. ","The main takeaway is that overall, states with more vaccinations have decreased their amount of hospitalizations in the past two weeks. ",11.833,15.412,16.011,3,4,16.124,57.071,57.941,2,"The trends overall are small both when increasing and decreasing in number of hospitalizations. ",34.271,70.353,73.064,2,"I would expect Arkansas to continue to climb while Rhode Island, I would expect to decrease. ",12.006,85.315,87.639,2,"This graph could be used to help make sure that people get COVID-19 vaccines. This is because this graph demonstrates that the states with the highest shares of fully vaccinated people, have a decreasing number of hospitalizations. ",19.518,24.305,26.373,4,7,7.697,73.132,74.669,7,4,"From my own understanding and knowledge of the news and information surrounding the vaccine and hospitalizations, I feel that this graph makes sense. It feels slightly vague which is why I do not completely trust it. ",2.974,39.975,42.235,13,18-29,Female,,White,,Some college or associate's degree,Suburban area,Leaning Democratic,,Somewhat liberal,Carefully,6100aa952217f4f0bdb4c915,scatter arrows,static
